uid,label,direction_std,duration,e2e_distance,hjorthActivityX,hjorthActivityY,hjorthCombinedX,hjorthCombinedY,hjorthComplexityX,hjorthComplexityY,hjorthMobilityX,hjorthMobilityY,mean_step_speed,stddev_step_speed,track_length
sim_329_21,0,0.797600568,300,422.1907152,7825.802894,7330.680964,33.63300525,29.41794459,1.570612857,1.538963846,0.006750033,0.006175846,1.536006916,0.507296186,460.8020748
sim_329_22,0,0.83345999,300,423.7699848,8230.519575,7203.946447,32.26689084,31.66910592,1.612948301,1.620414533,0.006323395,0.007123468,1.540298308,0.563454631,462.0894925
sim_329_23,0,0.88382829,124,177.5190131,1363.9936,1300.580224,14.71709207,14.05249836,1.526308308,1.645716167,0.01646842,0.01778162,1.57708745,0.586037829,195.5588438
sim_330_0,1,1.496662955,5,8,0.666666667,7.666666667,0.899122379,2.575619019,0.994778032,1.096322524,1.341640786,0.368309888,1.926882723,1.042651894,9.634413615
sim_330_1,1,3.162227756,178,401.1508444,2069.873787,12759.82447,151.9561524,532.3088663,0.609222215,0.513665356,0.04472498,0.02142887,3.465898586,1.751056446,616.9299483
sim_330_2,1,2.809547531,172,265.9793225,1744.811253,6461.350596,155.2041094,178.4053931,0.589423763,0.792933856,0.052430307,0.021893825,2.899342574,1.370655448,498.6869228
sim_330_3,1,3.26996772,300,399.5722713,26677.92486,2151.159502,846.9514091,186.5475151,0.472876226,0.537867664,0.015012531,0.046643625,3.13491887,1.624484639,940.4756611
sim_330_4,1,2.625378361,205,233.9615353,1532.845603,2060.146503,133.5036478,100.2752771,0.606501431,0.732034886,0.052823424,0.035630962,2.497181637,1.399716337,511.9222355
sim_330_5,1,2.936852056,300,523.4892549,15661.07308,7246.02468,334.8582345,374.4236369,0.669068474,0.529280983,0.01430573,0.027349522,3.093124908,1.450027001,927.9374725
sim_330_6,1,2.523626139,300,727.748583,36532.9458,4200.974868,500.4045535,179.7213517,0.658350226,0.664784159,0.009017654,0.028440043,3.160951224,1.503901824,948.2853671
sim_330_7,1,3.024683902,269,349.4638751,20537.37937,1542.799575,618.5284995,114.9642924,0.547625148,0.64483802,0.01649294,0.048051184,2.951799734,1.457158041,794.0341285
sim_330_8,1,2.202271555,10,12.04159458,13.90082645,10.23140496,1.441207078,16.80623991,1.935922368,0.394208264,0.200712168,0.647531662,2.391001127,0.763618761,23.91001127
sim_330_9,1,2.446419702,93,206.0218435,239.4173834,4835.495813,36.94095874,180.6193908,0.704248873,0.684172851,0.108662237,0.025555783,2.853051534,1.659087118,265.3337926
sim_330_10,1,2.151833053,21,25,19.78512397,87.90289256,9.714335307,12.72928775,0.786760405,0.954100326,0.386292974,0.138164027,2.200638575,1.097637878,46.21341007
sim_330_11,1,1.491308151,25,39.81205847,151.6745562,26.53254438,10.30727633,7.125900332,1.174602464,0.810626823,0.079821906,0.217711723,2.028988722,0.802000476,50.72471806
sim_330_12,1,2.708833287,300,424.4997055,10133.26994,9220.289533,267.6926826,322.6199933,0.692760075,0.591081011,0.018300786,0.020682057,2.739917703,1.353828268,821.9753109
sim_330_13,1,2.413791393,300,587.132864,22035.31745,8017.046501,320.9673234,232.4889918,0.751128566,0.687715181,0.010940969,0.019943281,2.804087766,1.339312686,841.2263297
sim_330_14,1,2.482322841,201,211.9292335,3995.438707,1380.828644,165.2818136,95.70509424,0.683242936,0.669147972,0.028264138,0.046378579,2.377775212,1.272720268,477.9328176
sim_330_15,1,3.068548336,300,129.8499134,1873.221775,1747.279368,101.6240915,221.0766009,0.717953597,0.484795691,0.038949676,0.061339352,2.725218662,1.4753022,817.5655985
sim_330_16,0,0.967227026,27,39.8246155,65.66709184,85.7755102,3.486820733,3.585752014,1.664624602,1.678854264,0.088388985,0.070182679,1.628864065,0.676692669,43.97932976
sim_330_17,0,0.833604241,115,165.4690303,1223.700059,1183.895065,13.94265855,12.59706875,1.532786384,1.549130512,0.017464343,0.016483305,1.563529242,0.566209943,179.8058629
sim_330_18,0,0.836008063,143,205.0609665,1756.08314,1803.2174,14.1963699,17.04698839,1.636874786,1.558453619,0.013232676,0.014733077,1.574370008,0.525931397,225.1349111
sim_330_19,0,0.896273276,55,71.44928271,222.8670281,221.1415816,5.606761512,5.43095017,1.715706346,1.705810356,0.043162761,0.041892488,1.443718266,0.637641481,79.40450464
sim_330_20,0,0.845874582,152,210.0404723,1734.398308,1702.195309,17.54496527,15.18959766,1.503632175,1.522590608,0.015210563,0.013586889,1.507596245,0.59342528,229.1546292
sim_330_21,0,0.433012702,4,5,1.36,2,0.463849383,0,1.088662108,10000,0.371305329,0,1.310660172,0.179359734,5.242640687
sim_330_22,0,0.782621334,57,82.73451517,281.8362069,318.1450654,6.23806485,5.898108409,1.553056595,1.598703455,0.034374816,0.029638449,1.545512674,0.575055492,88.09422244
sim_330_23,0,0.83865895,179,257.3868684,2759.396636,2689.479599,19.95612738,19.14274268,1.535996203,1.631894557,0.01110842,0.011615235,1.576679929,0.533882125,282.2257072
sim_330_24,0,0.833538785,194,280.7222827,3290.679974,3460.805891,20.69914085,22.69351018,1.565656322,1.588780289,0.009848342,0.010418094,1.567503943,0.575839546,304.0957649
sim_330_25,0,0.82250971,300,424.9858821,7503.244799,8000.686306,33.3302451,34.42143122,1.477556583,1.544541873,0.00656347,0.006645098,1.539063645,0.560906792,461.7190936
sim_330_26,0,0.859896635,300,417.1953979,7126.189402,7405.868258,31.95086756,34.37130534,1.598986229,1.529455766,0.007169189,0.007098343,1.529904845,0.576822763,458.9714534
sim_330_27,0,0.810210664,215,291,3728.073302,3247.893326,22.89516896,19.10482422,1.636851116,1.577678964,0.010052373,0.009280255,1.47193117,0.567266009,316.4652015
sim_330_28,0,0.849599908,134,193.1035991,1512.886914,1681.680988,13.4558887,16.5651115,1.598787883,1.596521605,0.014219907,0.015726264,1.565030782,0.590919718,209.7141248
sim_330_29,0,0.862335462,84,121.0826164,532.0448443,700.8517647,8.346965609,10.21826267,1.620694273,1.637877026,0.025426201,0.023879882,1.567906138,0.602576894,131.7041156
sim_330_30,0,0.823578649,272,376.6297917,5471.190516,6716.580794,27.92352575,31.25392493,1.53782334,1.531812266,0.007848648,0.007127904,1.504121742,0.577240002,409.1211138
sim_330_31,0,0.861373964,33,43.18564576,89.75086505,77.78633218,3.636381006,3.360595426,1.502070394,1.679534404,0.060858469,0.072560763,1.471869361,0.536792361,48.57168891
sim_330_32,0,0.829667736,171,247.5237362,2709.6755,2506.354516,18.90178422,19.17149797,1.613714076,1.533810225,0.011256726,0.011732354,1.563944573,0.581122278,267.4345221
sim_331_0,1,2.846352442,300,186.9358179,6038.50803,680.8050242,397.1960371,54.85408661,0.465875819,0.741678533,0.030643998,0.059758811,2.619006189,1.277030377,785.7018566
sim_331_1,1,2.521551551,300,570.9290674,22165.12886,6188.334676,420.2295847,194.500413,0.647985549,0.702038824,0.012285185,0.0220652,2.889001574,1.278150972,866.7004721
sim_331_2,1,2.857207162,266,429.8022801,6966.573188,4035.433657,249.1089255,227.0419124,0.620935202,0.608462797,0.022203241,0.034233386,2.88956162,1.557199323,768.623391
sim_331_3,1,3.086002448,300,422.1291272,15238.29123,20529.70501,515.8938311,494.5632083,0.539671716,0.610233119,0.018270638,0.014700594,3.010367794,1.562376099,903.1103383
sim_331_4,1,2.294414726,185,415.0337336,11163.42005,1876.412678,242.6051408,96.57070306,0.700742521,0.733692668,0.015228643,0.037759933,2.854762504,1.465478877,528.1310633
sim_331_5,1,3.010387558,212,476.4472689,20354.28791,5738.638806,737.2897741,185.556553,0.48031608,0.695359568,0.017398404,0.022484169,3.444579385,1.49936,730.2508296
sim_331_6,1,3.078480277,28,15.55634919,73.47681332,51.55053508,39.06163959,20.61787988,0.535408864,0.653739904,0.284633303,0.261466361,2.782710333,1.429068748,77.91588933
sim_331_7,1,2.265565596,53,123.9677377,227.6529492,1185.624143,41.72948654,56.9373511,0.637491786,0.860406765,0.116854207,0.041319403,2.973574762,1.327262869,157.5994624
sim_331_8,1,2.06016038,66,67.91170739,88.66696369,396.6807752,16.7526233,30.26008091,0.886356605,0.872584549,0.167467089,0.066563546,2.043463422,1.061737984,134.8685858
sim_331_9,1,2.743052303,160,354.4248863,2254.83577,9770.99348,187.0000962,257.9802875,0.5440289,0.656353425,0.045117901,0.017329481,3.187562766,1.506882083,510.0100426
sim_331_10,1,2.916188532,300,718.4886916,28775.74943,25646.4277,587.8641573,549.0393112,0.598583604,0.597849002,0.012228555,0.012798765,3.384466932,1.66894685,1015.340079
sim_331_11,1,2.305954604,139,312.5699922,5802.301786,3605.229541,144.6582213,131.4078373,0.850973153,0.751605371,0.021215764,0.027395436,2.947930938,1.297614697,409.7624004
sim_331_12,1,2.366885467,76,181.664526,1984.980941,722.7944004,116.6362278,61.65278661,0.639461344,0.729641496,0.037574345,0.062236829,3.014715271,1.49240789,229.1183606
sim_331_13,1,2.827537209,300,809.5387576,11786.08313,65293.46268,256.1018805,1041.79983,0.742957101,0.544221604,0.016143846,0.008683411,3.371512437,1.9772634,1011.453731
sim_331_14,1,2.57315198,300,595.3990259,11184.84043,12994.83825,257.6363047,333.1202432,0.68426226,0.670796402,0.015761584,0.01719574,2.895498671,1.475156753,868.6496013
sim_331_15,1,2.463525716,205,279.7892064,680.4322745,8173.945518,89.03266377,153.1775247,0.586270084,0.84812872,0.076711804,0.015893702,2.46503438,1.362098682,505.332048
sim_331_16,1,2.887676035,142,360.4400089,593.8497726,7062.221918,69.70321053,344.6065202,0.63276645,0.548714192,0.074271062,0.026774929,3.293157618,1.984137859,467.6283818
sim_331_17,1,2.593648224,300,441.2131004,8752.7222,17108.88476,351.806531,261.8045375,0.554946642,0.769504858,0.022305501,0.01177516,2.716886166,1.228222114,815.0658497
sim_331_18,1,2.32230735,106,202.6252699,1805.70932,2963.986025,129.8981877,96.87824362,0.583638694,0.835433342,0.0419855,0.02730624,2.736025388,1.249533869,290.0186911
sim_331_19,0,0.843221336,300,421.672859,7407.633536,7890.181323,32.71665421,33.21760617,1.560190484,1.602865398,0.006890758,0.006748052,1.537514975,0.568079543,461.2544926
sim_331_20,0,0.737989227,110,154.175225,1021.854882,1005.347618,11.40748668,10.20670969,1.534636208,1.536734648,0.017131926,0.015601573,1.509045087,0.481532797,165.9949596
sim_331_21,0,0.84814831,300,421.4949585,8161.872165,7517.942937,36.25750882,33.1365318,1.515441229,1.546815216,0.006732049,0.006817835,1.543544005,0.557499091,463.0632016
sim_331_22,0,0.857675717,229,314.7268657,4369.391229,4103.484707,26.56270957,24.04607211,1.559909697,1.559447724,0.009483112,0.009138231,1.510070581,0.586635311,345.8061631
sim_331_23,0,0.834266145,100,147.1054044,926.6019018,871.3657485,12.36682576,10.10841443,1.588340873,1.544136849,0.021198677,0.017913001,1.601227178,0.544124549,160.1227178
sim_331_24,0,0.826444314,280,389.116949,7196.843505,6211.728828,32.99409659,28.68118448,1.536143023,1.569153878,0.007042483,0.007245196,1.515791703,0.5627266,424.4216769
sim_331_25,0,0.856424478,162,227.0352396,2361.703489,2018.632391,18.82927545,16.96512402,1.570391065,1.596141399,0.012520338,0.013414397,1.526057522,0.607189676,247.2213186
sim_331_26,0,0.81365008,243,338.3548433,5301.763689,4358.879787,25.84448837,25.40906367,1.563094114,1.546435559,0.007619609,0.009014582,1.512225605,0.560354141,367.4708221
sim_331_27,0,0.824567227,300,421.4356416,7577.932539,7614.825068,33.03925519,31.87125842,1.595344618,1.532509763,0.006955591,0.0064142,1.534877692,0.54542076,460.4633075
sim_331_28,0,0.84014549,300,425.7628448,8084.251631,7324.738226,35.81654111,32.83977655,1.512039921,1.526434205,0.006698955,0.006843625,1.55225093,0.557240569,465.6752789
sim_331_29,0,0.843956163,261,371.9623637,5999.145869,5704.276091,29.6962746,27.49275835,1.60557237,1.586031335,0.007947718,0.007644156,1.563556515,0.546430275,408.0882503
sim_331_30,0,0.852434863,298,416.6209308,6932.275254,7837.919017,31.62559646,34.08248816,1.544727714,1.606242422,0.007047172,0.006984601,1.534253427,0.57207908,457.2075214
sim_332_0,1,2.69058701,258,414.6058369,15642.7363,4754.605865,388.2098703,201.985832,0.612726636,0.649715695,0.015206197,0.027601313,2.853687158,1.29544395,736.2512869
sim_332_1,1,2.555801679,300,458.703608,15229.62724,6520.610192,350.714517,193.7671069,0.648077047,0.738463252,0.014924202,0.021944248,2.623277537,1.410111685,786.9832611
sim_332_2,1,2.832286081,300,499.4336793,11680.8914,14666.41964,309.9084599,476.7151194,0.637870024,0.549361775,0.016923479,0.017856373,2.902368084,1.539348186,870.7104252
sim_332_3,1,2.63050481,300,602.0298996,37977.19983,2105.387689,637.3023576,132.1962116,0.583225737,0.628779935,0.009787218,0.039480769,2.992338392,1.411586913,897.7015176
sim_332_4,1,1.909042808,15,31.06444913,69.74609375,26.99609375,7.006464719,8.142321146,1.189306398,1.038566015,0.119473835,0.313243023,2.609118935,1.061052173,39.13678403
sim_332_5,1,2.303172138,37,124.6194206,725.6731302,474.0727147,63.1940733,33.35817091,0.771825054,0.929119885,0.067213139,0.065377608,3.748583039,1.611450852,138.6975724
sim_332_6,1,2.662235902,20,52.0096145,21.55102041,228.154195,12.3662491,43.36202901,0.666007006,0.691437205,0.382163275,0.131411654,3.339092369,1.643308295,66.78184738
sim_332_7,1,2.718041165,236,510.5487244,1569.380228,20427.8575,121.3688856,405.9346736,0.634719956,0.668636356,0.049086418,0.013286889,3.143985677,1.477548873,741.9806198
sim_332_8,1,2.825274406,117,290.2585055,8430.166978,2165.920497,225.8833763,182.8494038,0.733283327,0.553419413,0.01964807,0.046720279,3.336641084,1.733083498,390.3870069
sim_332_9,1,2.350822662,64,186.300832,2247.28284,1139.699408,98.51246025,78.54541828,0.784137688,0.728279343,0.034373658,0.050191309,3.395278041,1.572287195,217.2977946
sim_332_10,1,2.950120948,23,38.01315562,103.0399306,52.32638889,23.31000404,32.11366611,0.766283621,0.533369567,0.173350993,0.327338701,3.087485522,1.379208381,71.01216701
sim_332_11,1,1.67497927,6,7,5.346938776,1.836734694,0.823081219,1.838036555,1.9305592,1.126308763,0.297180702,1.12710708,1.786891559,0.986754896,10.72134935
sim_332_12,1,2.940058578,300,682.3085812,6486.683988,49550.37962,316.7513667,721.1936452,0.557576816,0.604464281,0.027227042,0.00879783,3.368923374,1.570675641,1010.677012
sim_332_13,1,2.64966904,219,334.6774567,6576.382045,2845.202872,254.2235112,141.2354849,0.609156096,0.693725185,0.023548176,0.034436424,2.795044273,1.242534465,612.1146958
sim_332_14,1,1.788854382,5,22.47220505,8.472222222,52.33333333,6.990872356,10.56498584,0.424603888,1.006345607,0.35036281,0.203159753,4.542920305,1.661889017,22.71460152
sim_332_15,1,2.607403988,300,211.0213259,3769.60155,2006.10437,154.624585,148.5281626,0.678530996,0.593876471,0.027832537,0.043969487,2.429991428,1.178335687,728.9974284
sim_332_16,1,2.787611563,203,186.6038585,813.8537101,2900.900711,96.13362009,178.4478364,0.605769246,0.572976693,0.071554371,0.03524645,2.688559534,1.177884196,545.7775854
sim_332_17,1,3.450612801,244,252.7231687,2570.284948,13800.99752,166.1956447,783.006816,0.618036325,0.41907549,0.039962474,0.023776467,3.32869605,1.3781476,812.2018361
sim_332_18,0,0.793030811,178,253.1600284,2774.362848,2596.500047,18.97316752,18.61484735,1.542458243,1.548961815,0.010548483,0.011104829,1.544959464,0.514573267,275.0027847
sim_332_19,0,0.866663149,81,115.3126186,544.2676978,628.3218322,9.096129465,10.14757793,1.559588508,1.525412544,0.026064782,0.02463585,1.565570289,0.571635766,126.8111934
sim_332_20,0,0.871956513,96,135.0592463,768.8224041,763.2670847,10.61161912,10.34487349,1.665213957,1.589340408,0.022984003,0.021540986,1.534361136,0.620740878,147.2986691
sim_332_21,0,0.791226125,19,26.90724809,33.4475,41.14,2.313518013,1.723350427,1.715456879,1.465881825,0.118655816,0.061405641,1.530863554,0.536689599,29.08640753
sim_332_22,0,0.823871524,191,263.0779352,3109.596246,2755.736952,20.47367923,20.06596358,1.526297673,1.579971498,0.010049192,0.0115046,1.515095143,0.529530865,289.3831724
sim_332_23,0,0.904703076,139,190.9188309,1517.713214,1515.232449,15.40260599,15.51763783,1.687662384,1.53259385,0.017127346,0.015695438,1.524341751,0.617590639,211.8835034
sim_332_24,0,0.857897948,300,432.042822,8423.335394,7704.30918,35.36478231,34.20460081,1.520033943,1.608576654,0.006381756,0.007141552,1.573333128,0.57846596,471.9999385
sim_332_25,0,0.819001676,292,418.6167699,7187.261051,7376.883202,32.64731852,31.0841365,1.563662393,1.533890725,0.007102759,0.006463389,1.555030178,0.554895073,454.068812
sim_332_26,0,0.861697292,300,420.8004278,7222.64103,7512.116489,33.88295287,32.2261018,1.598107568,1.560302962,0.007497064,0.006693517,1.54207245,0.57620531,462.6217349
sim_332_27,0,0.82488383,300,418.1638435,7862.231167,6842.607101,30.83002099,33.52666775,1.574236539,1.522607232,0.006173024,0.007460307,1.531365878,0.527495858,459.4097635
sim_332_28,0,0.812647161,112,159.81239,1075.057875,1105.270421,11.44107682,12.3236938,1.6239615,1.571361693,0.017282668,0.017520581,1.522603488,0.614904213,170.5315906
sim_332_29,0,0.842529261,300,424.9858821,7369.581859,7692.230969,32.52346344,32.40718864,1.598210681,1.585548495,0.007053229,0.006679879,1.551292871,0.556917494,465.3878613
sim_333_0,1,2.383657062,180,303.0659994,4181.006868,3977.250328,112.4089348,197.6389337,0.856402072,0.59400211,0.023024895,0.029517364,2.642594161,1.23829026,475.6669489
sim_333_1,1,2.5554612,96,314.0063694,5044.463811,3595.754278,142.4138798,188.2866776,0.783529882,0.641872688,0.022120395,0.033610772,3.86829061,1.505155946,371.3558986
sim_333_2,1,3.161235694,300,403.6000496,13913.60038,11278.49856,560.5003636,342.6965907,0.525021521,0.601665589,0.021150151,0.018281578,3.124317762,1.428975807,937.2953285
sim_333_3,1,2.448552861,300,252.4143419,1207.953312,4230.225759,72.0605705,214.1299878,0.735919425,0.581670236,0.043901344,0.029443592,2.309373761,1.170523885,692.8121283
sim_333_4,1,3.375443516,236,394.0977036,4682.813794,2005.874949,328.828901,220.2540005,0.513693069,0.468151118,0.036071716,0.051405077,3.374701522,1.671404508,796.4295591
sim_333_5,1,2.168905772,34,124.5230902,525.1706122,756.9110204,56.99994394,47.38743898,0.677329479,0.793058696,0.073514666,0.049650513,4.088950464,1.182425966,139.0243158
sim_333_6,1,2.952501308,237,317.0015773,6298.929401,3069.419409,227.6293936,254.8396843,0.633646979,0.505868993,0.022898602,0.041999961,2.928952886,1.388367424,694.161834
sim_333_7,1,3.006095659,300,302.0016556,3925.142195,10141.12226,176.1171457,451.2298497,0.671009011,0.522373173,0.030107493,0.023243026,2.815995239,1.456080634,844.7985717
sim_333_8,1,2.739451967,215,596.2424004,1485.471451,38785.45953,101.1389098,692.0230038,0.701977554,0.577038574,0.047794419,0.010295713,3.600232781,1.494547677,774.0500479
sim_333_9,1,2.126042994,69,163.0122695,163.4581633,2838.093878,35.27791892,76.63053933,0.655804385,0.775871416,0.141537219,0.020949076,2.983411053,1.095768116,205.8553627
sim_333_10,1,2.875630581,294,679.3622009,13814.16037,39961.32796,399.8595676,692.7031948,0.586748835,0.597345706,0.016983814,0.010354593,3.303325064,1.642220162,971.1775687
sim_333_11,1,2.862066094,241,521.3597606,15196.2892,8090.61157,435.2509803,265.9718315,0.596569103,0.655302652,0.017086888,0.021542506,3.250223986,1.519017227,783.3039806
sim_333_12,1,3.038768025,300,191.1282292,2209.925961,2043.444907,203.6548278,149.8568008,0.517671957,0.618543464,0.047705849,0.045361118,2.710024177,1.515179514,813.0072531
sim_333_13,1,3.144049052,300,370.0621569,5779.959426,9148.75465,436.4840221,231.2733993,0.459139267,0.708699445,0.034672727,0.017915371,2.928735031,1.682015987,878.6205094
sim_333_14,1,2.845580523,168,296.3190848,5793.512622,5833.603585,344.7076421,164.3711046,0.507929247,0.778368631,0.030221233,0.02193178,2.956045548,1.571664102,496.6156521
sim_333_15,1,2.468654707,246,864.039351,30180.70344,23344.10356,441.0968243,352.3726616,0.704890767,0.737251572,0.010302115,0.011128605,3.907721755,1.777809044,961.2995517
sim_333_16,1,2.992165697,300,652.9356783,3208.749727,35339.83064,213.3370707,736.4524958,0.556922137,0.544717454,0.037027549,0.011351456,3.289935326,1.693022607,986.9805979
sim_333_17,0,0.812974945,287,410.2097025,6645.202824,7634.880486,30.97370152,31.49314926,1.576422242,1.525099337,0.007347802,0.006290888,1.555480519,0.533210191,446.4229089
sim_333_18,0,0.843735082,300,414.4031853,7369.66773,7557.438527,32.47426119,32.80736416,1.560928353,1.597014357,0.006878193,0.00693275,1.514961221,0.56999342,454.4883663
sim_333_19,0,0.829986613,300,430.6982703,7717.80572,7986.261123,32.49444401,33.4179669,1.614590181,1.54136704,0.006797944,0.006449746,1.560979763,0.559769756,468.2939289
sim_333_20,0,0.820509468,217,297.8808487,3477.454865,4077.46042,21.95468053,25.61470437,1.515662999,1.484937,0.009569038,0.00932841,1.510083521,0.526546718,327.6881241
sim_333_21,0,0.835204785,288,405.2024186,6673.820381,7238.893093,30.03449929,33.01300413,1.544931801,1.578115342,0.006952727,0.007197002,1.543377586,0.543202504,444.4927447
sim_333_22,0,0.809438717,295,410.3193878,6700.383754,7366.453239,28.27299353,32.40915255,1.593233023,1.572005026,0.006722819,0.00691613,1.50821118,0.561364005,444.922298
sim_333_23,0,0.899927493,223,306.1845849,3894.989078,3931.924027,24.93501322,25.82849942,1.533513319,1.600242154,0.009817274,0.010511865,1.530346806,0.59422716,341.2673378
sim_333_24,0,0.835370842,300,418.8006686,6961.01575,8076.565093,31.21830567,35.09751285,1.561687273,1.528618407,0.007003752,0.006642763,1.511187432,0.602477561,453.3562297
sim_333_25,0,0.81279363,221,299.1738625,3668.237562,3952.114358,22.46620615,23.86871953,1.550602627,1.512565418,0.009496702,0.00913511,1.475897762,0.561193786,326.1734054
sim_333_26,0,0.855245254,300,432.8625648,7030.231432,8234.84679,31.82270447,35.28482712,1.588157999,1.560399438,0.007188879,0.006686029,1.578367596,0.567528912,473.5102788
sim_333_27,0,0.850457393,300,424.9764699,7532.1281,7262.182183,33.16525124,33.16916402,1.540649184,1.576780472,0.006783742,0.00720176,1.545344163,0.584731921,463.6032488
sim_333_28,0,0.806665131,213,300.6609386,3708.909861,4042.671259,21.05538198,23.98503824,1.594986473,1.560714016,0.009054696,0.009259666,1.519201001,0.578982561,323.5898133
sim_333_29,0,0.87157763,121,168.2973559,1193.109715,1172.568396,13.28483161,13.30732979,1.654447019,1.532652771,0.01842165,0.017393882,1.525370206,0.606185295,184.5697949
sim_333_30,0,0.816135882,300,406.636201,6899.634375,6827.697663,30.55342583,30.66001537,1.554127934,1.569819037,0.006882094,0.007049327,1.488218305,0.537158831,446.4654916
sim_334_0,1,1.363589014,8,16.03121954,0.765432099,30.54320988,1.032160932,3.367196122,0.785773315,1.641303613,1.059590418,0.180943365,2.236615278,0.934104971,17.89292223
sim_334_1,1,3.472837836,266,357.2786028,3301.932584,6805.321129,348.1085675,267.4749966,0.462757287,0.632190804,0.048786513,0.024847502,3.299369261,1.725927036,877.6322234
sim_334_2,1,2.934923811,300,414.1980203,4121.048818,15188.13697,229.9976526,451.4568025,0.589976752,0.555829239,0.032926877,0.016521637,2.894790225,1.462938671,868.4370675
sim_334_3,1,1.776233898,27,112.5077775,861.2295918,367.6581633,48.32575491,26.11671106,0.814053051,0.855573758,0.045678561,0.060775946,4.398262649,1.083422441,118.7530915
sim_334_4,1,3.771958395,92,236.9071548,1614.702278,4976.805642,338.8757906,276.9425987,0.351438699,0.594340239,0.073756053,0.033073048,4.210616633,1.769011933,387.3767303
sim_334_5,1,2.383986368,68,180.9530326,3140.019324,214.4625079,118.8873694,35.73979489,0.785790707,0.698265183,0.029751597,0.116364649,3.357834432,1.220513748,228.3327414
sim_334_6,1,1.746819717,43,81.32035416,94.74948347,653.1136364,11.32286785,45.79305309,1.102301309,0.662033501,0.13172855,0.046418469,2.329132154,1.096836536,100.1526826
sim_334_7,1,2.04251683,8,22.20360331,48.98765432,4.444444444,13.81218993,4.511488578,0.607553752,0.772712461,0.171301279,0.784368775,3.260380966,1.11575802,26.08304772
sim_334_8,1,2.715795361,300,670.0007463,1531.177161,41532.73004,116.2368682,568.3802966,0.661110793,0.672603313,0.05018717,0.009204655,3.159090815,1.543851856,947.7272446
sim_334_9,1,3.051975172,146,432.1400236,15655.83211,1689.120737,627.4956405,91.04247212,0.499980233,0.785460549,0.020039524,0.042335796,3.751907999,1.999632174,547.7785679
sim_334_10,1,2.965953361,275,648.8343394,18319.95541,10577.93923,630.0938853,274.5318231,0.501630085,0.685044285,0.017252992,0.017779121,3.342686959,1.786079578,919.2389137
sim_334_11,1,2.888625202,300,581.4000344,17200.76224,16783.38418,401.3035251,473.840582,0.637706477,0.582338386,0.014878053,0.016440996,2.999780102,1.761056314,899.9340306
sim_334_12,1,2.98937459,277,314.3024022,5393.754826,2893.852026,228.1012196,228.4573719,0.620228599,0.538269047,0.02622939,0.042494064,2.856302475,1.437137045,791.1957856
sim_334_13,1,2.231140092,120,14.03566885,73.42462947,119.1756028,16.08586046,24.488018,0.837144907,0.706035691,0.183401622,0.145075119,1.9075186,1.163202243,228.902232
sim_334_14,1,1.982623476,17,43.08131846,157.3117284,38.42283951,10.9254599,15.926692,1.302456936,0.632800633,0.090456962,0.262302862,3.04838423,1.029706153,51.82253191
sim_334_15,1,2.232038102,61,204.726647,2496.364464,1100.466441,96.9625403,65.70526945,0.789815363,0.819186439,0.030677613,0.048910956,3.656992661,1.694787986,223.0765523
sim_334_16,1,2.31650738,39,83.95236745,443.784375,50.649375,47.05943867,12.13577956,0.757214806,0.92814803,0.080295985,0.222387737,2.863758854,1.34122527,111.6865953
sim_334_17,0,0.859172729,300,423.0413691,7344.818468,8113.910597,32.81598844,35.79838593,1.549934765,1.563220752,0.006924969,0.006896894,1.550633325,0.567629243,465.1899975
sim_334_18,0,0.837980376,300,430.6982703,8063.152592,7260.586219,33.2974589,32.81372836,1.554374587,1.579518096,0.006418919,0.007138525,1.558262157,0.578923469,467.4786472
sim_334_19,0,0.810793766,101,135.0592463,744.8770665,735.5947712,9.898865329,10.01421916,1.617294353,1.515947764,0.021492646,0.020637767,1.462677292,0.553280847,147.7304064
sim_334_20,0,0.888037787,300,420.8622102,6887.107692,7993.886226,34.94685932,33.2861411,1.561219012,1.60353192,0.007922005,0.006677026,1.527639115,0.650373277,458.2917346
sim_334_21,0,0.913050939,167,235.0319127,2655.486359,2112.950361,20.83693273,18.36775776,1.609199722,1.602961179,0.012626985,0.013934451,1.572778553,0.583728431,262.6540183
sim_334_22,0,0.863764371,300,417.1953979,7514.682995,7138.315648,34.31206037,31.91601606,1.584129726,1.572662525,0.00723314,0.007031508,1.508597174,0.63571579,452.5791523
sim_334_23,0,0.884637565,102,144.3121616,874.6973325,910.6995947,12.31202083,11.25993079,1.593967762,1.567969699,0.022436291,0.019386448,1.557316189,0.599232855,158.8462512
sim_334_24,0,0.8314137,181,250.5713471,2811.183311,2467.98889,19.16756042,19.26603983,1.564664557,1.571226435,0.010668391,0.012265578,1.503442032,0.589403819,272.1230079
sim_334_25,0,0.88026293,108,147.0850094,959.7698847,939.2928205,12.52569237,12.70481765,1.48469675,1.553125495,0.019376368,0.021007481,1.51703406,0.572919968,163.8396785
sim_334_26,0,0.897893656,26,37.48332963,62.69135802,51.77229081,2.731245745,3.323565965,1.701953435,1.470782105,0.074148227,0.0944181,1.55359782,0.686257385,40.39354332
sim_334_27,0,0.760869565,46,68.62215386,193.2738796,199.7301947,4.727443824,4.973900701,1.562030607,1.547913693,0.038206984,0.038547847,1.607654061,0.468824323,73.95208681
