uid,label,direction_std,duration,e2e_distance,hjorth_activity,hjorth_complexity,mean_step_speed,stddev_step_speed,track_length
sim_349_64,0,0.843787756,300,415.8389111,10187.5145,0.35308702,1.518739116,0.571633475,455.6217349
sim_350_0,1,2.347745197,228,449.017817,19054.20018,1.220438067,2.805445407,1.232812615,639.6415529
sim_350_1,1,3.041381265,24,0,0,0,2.890194526,0.946982367,69.36466862
sim_350_2,1,1.640890239,19,46.09772229,0,0,2.644318416,1.259574326,50.2420499
sim_350_3,1,3.155074978,244,595.2419676,28125.8639,6.813916128,3.571180953,1.775501143,871.3681525
sim_350_4,1,2.164081671,133,284.3958509,5636.908909,2.230147013,2.723638676,1.35551889,362.2439439
sim_350_5,1,2.536992971,300,572.1276081,26376.73998,3.0887212,2.811440647,1.472798297,843.432194
sim_350_6,1,2.567213909,49,43.18564576,0,0,2.379296066,1.306253103,116.5855072
sim_350_7,1,2.953677477,136,102.0049018,246.9437962,2.040583011,2.54907813,1.670019579,346.6746257
sim_350_8,1,2.748686555,300,190.0657781,7912.210882,3.175412247,2.52691965,1.253532508,758.075895
sim_350_9,1,3.356477982,300,218.5520533,22139.44291,0.881697124,3.083700433,1.512434563,925.1101298
sim_350_10,1,3.609787921,151,266.2273465,14298.84075,5.938729594,3.508278172,1.957308641,529.7500039
sim_350_11,1,2.583768753,112,188.2179588,1493.933422,0.359171752,2.78306448,1.324595071,311.7032217
sim_350_12,1,2.678372225,300,480.9043564,35310.503,3.913303727,2.76724848,1.444184609,830.174544
sim_350_13,1,0,1,1.414213562,0,0,1.414213562,0,1.414213562
sim_350_14,1,2.746098242,300,552.2725776,32488.48127,5.726804821,2.957331895,1.477899882,887.1995686
sim_350_15,1,2.866487338,235,371.4296703,23967.47108,5.087670391,2.886184342,1.544290634,678.2533204
sim_350_16,1,2.849419044,300,833.7703521,49093.75627,5.396378083,3.539082185,1.821601114,1061.724656
sim_350_17,1,2.638617062,300,107.2054103,4285.897082,4.531966803,2.318748058,1.308971902,695.6244175
sim_350_18,1,2.428963323,54,196.8247952,0,0,4.070322009,1.617919631,219.7973885
sim_350_19,1,1.968941671,38,133.454112,0,0,3.710669287,1.562517122,141.0054329
sim_350_20,1,2.80681292,142,266.2705391,9484.647297,4.540907397,2.934070432,1.669010755,416.6380013
sim_350_21,1,3.450243763,79,124.6154084,0,0,3.25382616,1.950646145,257.0522666
sim_350_22,1,2.71183005,300,517.2407563,17559.34748,1.572272274,2.886190774,1.41300017,865.8572323
sim_350_23,1,0.5,2,1,0,0,0.5,0.5,1
sim_350_24,1,2.535274685,190,362.0124307,17263.57113,3.63405233,2.90399627,1.274637361,551.7592913
sim_350_25,1,2.607640597,151,279.7373768,8300.66121,6.943416324,2.788669425,1.566879356,421.0890832
sim_350_26,1,2.607763921,43,140.5773808,0,0,3.798182568,1.749908934,163.3218504
sim_350_27,1,2.431500269,79,152.6433752,0,0,2.761281798,1.42158097,218.141262
sim_350_28,1,1.825741858,3,6,0,0,2.688165034,0.327264546,8.064495102
sim_350_29,1,2.898838337,153,523.0774321,36607.25152,3.949418594,4.161809586,1.664585306,636.7568666
sim_350_30,0,0.897172314,113,160.5272563,1030.2954,0.18608122,1.533984952,0.685491806,173.3402996
sim_350_31,0,0.8065093,166,233.3495232,5962.927804,0.142405626,1.524020753,0.551241117,252.9874449
sim_350_32,0,0.836567643,290,409.4300917,10888.3199,0.339268049,1.534806451,0.580923924,445.0938709
sim_350_33,0,0.86018086,300,421.4356416,10290.45738,0.394293753,1.54056439,0.583090638,462.1693171
sim_350_34,0,0.741891474,87,125.8729518,0,0,1.54043476,0.520325774,134.0178241
sim_350_35,0,0.845924872,300,427.8983524,11077.9555,0.254929756,1.569719084,0.534772845,470.9157253
sim_350_36,0,0.873123384,300,433.4616477,10837.696,0.308768513,1.575591577,0.606227005,472.6774732
sim_350_37,0,0.874960317,300,422.9657197,11193.06928,0.140309098,1.548167207,0.597085951,464.4501621
sim_350_38,0,0.849841202,238,339.4377704,10371.8556,0.196999935,1.552411675,0.588490027,369.4739787
sim_350_39,0,0.820394341,160,233.3452378,6090.399074,0.140695808,1.57830284,0.555841835,252.5284544
sim_350_40,0,0.835849535,300,432.8071164,10519.94923,0.20845696,1.559515522,0.589840095,467.8546565
sim_350_41,0,0.860182504,256,343.0058309,9072.149003,0.533192634,1.480988348,0.584662093,379.1330171
sim_350_42,0,0.822158406,300,430.6564756,11217.4035,0.40479961,1.554185749,0.566721559,466.2557246
sim_350_43,0,0.815660105,138,198.0353504,3235.44027,0.153884379,1.548249252,0.572330268,213.6583967
sim_350_44,0,0.806600219,179,262.3604391,8041.737165,0.297357337,1.590735519,0.518115037,284.7416578
sim_350_45,0,0.869629551,300,420.75765,9788.028,0.226572987,1.533154648,0.610549062,459.9463945
sim_350_46,0,0.857546694,194,282.1435805,10185.35398,0.168299402,1.577159634,0.60256365,305.968969
sim_350_47,0,0.825987624,300,420.8289439,9934.9745,0.149797078,1.528061768,0.561272868,458.4185305
sim_350_48,0,0.831691716,300,428.6560393,11498.40346,0.271292302,1.556243809,0.558066789,466.8731426
sim_350_49,0,0.838140855,234,340.2072898,10166.6696,0.191475134,1.574511857,0.580647681,368.4357744
sim_350_50,0,0.850065357,300,432.0474511,10695.46188,0.301539775,1.562211218,0.596793747,468.6633655
sim_350_51,0,0.845451884,300,419.486591,9491.741575,0.41806468,1.539562513,0.547491797,461.868754
sim_350_52,0,0.880736579,174,245.3752229,6829.948,0.164376737,1.568328299,0.552009206,272.889124
sim_350_53,0,0.845924872,300,415.0867379,9681.738943,0.329207467,1.513533483,0.582422866,454.060045
sim_350_54,0,0.852926108,93,131.6434579,0,0,1.565970345,0.528128463,145.6352421
sim_350_55,0,0.828444102,271,381.8376618,10382.4365,0.263644718,1.534401273,0.563204624,415.8227451
sim_350_56,0,0.823270451,224,314.0063694,10146.34428,0.209745941,1.533961326,0.538349136,343.6073371
sim_350_57,0,0.76983507,197,273.6950858,9659.191539,0.34360735,1.507601238,0.499981145,296.9974439
sim_350_58,0,0.907695857,137,190.2235527,2888.282964,0.225081945,1.55174827,0.586431687,212.589513
sim_350_59,0,0.839161001,247,352.150536,10586.62238,0.181010088,1.556654643,0.560061093,384.4936968
sim_350_60,0,0.826975749,300,410.182886,10150.29283,0.231970291,1.497668305,0.557066408,449.3004914
sim_350_61,0,0.912610655,151,217.8302091,4447.975914,0.168440292,1.593308101,0.612598221,240.5895232
sim_351_0,1,2.598599987,130,289.1522091,5373.657014,3.914166308,3.008403548,1.627730964,391.0924613
sim_351_1,1,1.86465644,67,313.0878471,0,0,4.79794578,1.514314739,321.4623673
sim_351_2,1,2.711897655,300,663.328727,46197.94839,5.062798606,3.085073017,1.650956636,925.5219051
sim_351_3,1,2.621227448,300,226.9911893,3842.061548,1.646170654,2.414378389,1.270476418,724.3135166
sim_351_4,1,1.977902618,45,58.46366393,0,0,2.10505397,1.08108639,94.72742866
sim_351_5,1,2.557207018,231,487.4064013,31481.5095,5.11202936,2.993195458,1.425525497,691.4281508
sim_351_6,1,2.01224982,23,56.71860365,0,0,2.842048986,1.432896487,65.36712668
sim_351_7,1,2.9263505,272,434.0737265,13013.66278,6.282427036,2.91569566,1.615243925,793.0692194
sim_351_8,1,1.734434912,22,16.1245155,0,0,1.706609003,0.795575424,37.54539807
sim_351_9,1,2.221398339,49,109.1650127,0,0,2.836787134,1.36036684,139.0025696
sim_351_10,1,2.612972477,119,208.5569467,1482.818701,4.705578756,2.808000433,1.419257986,334.1520516
sim_351_11,1,1.118033989,2,5,0,0,2.699172819,0.463104841,5.398345638
sim_351_12,1,3.226749411,151,135.0592463,3336.949427,7.679596467,2.922380216,1.634507389,441.2794126
sim_351_13,1,1.639748612,28,54.14794548,0,0,2.271071543,1.127300082,63.59000321
sim_351_14,1,3.081476919,300,81.88406438,5464.186374,7.678232722,2.733594497,1.448261416,820.078349
sim_351_15,1,2.821498964,136,315.3727953,6381.395648,0.738393572,3.351384325,1.451364324,455.7882682
sim_351_16,1,3.037988644,40,172.0261608,0,0,4.901175765,1.924441769,196.0470306
sim_351_17,1,3.121253718,221,402.2001989,32100.13127,2.663685814,3.23589125,1.607266767,715.1319663
sim_351_18,1,0,1,2.236067977,0,0,2.236067977,0,2.236067977
sim_351_19,1,2.818738883,150,257.2566812,8292.842756,5.323796436,2.947909711,1.482057692,442.1864566
sim_351_20,1,2.918654453,121,199.9024762,5312.48615,3.836154357,2.739219715,1.935099283,331.4455855
sim_351_21,1,1.886105008,33,96.40020747,0,0,3.290151978,1.125081799,108.5750153
sim_351_22,1,2.991720055,300,434.0103685,24555.76938,5.736389952,2.976624455,1.477511485,892.9873364
sim_351_23,1,3.259217995,238,332.6153935,8327.788287,5.116679804,3.176503384,1.576533065,756.0078054
sim_351_24,1,2.383867073,300,257.5771729,16280.59638,2.541160218,2.215548863,1.229367005,664.664659
sim_351_25,1,1.390641686,11,54.67174773,0,0,5.005525063,1.257411022,55.0607757
sim_351_26,1,3.697086126,132,398.7844029,10067.85723,2.079450295,4.464799668,1.691454543,589.3535562
sim_351_27,1,2.952828514,159,291.2902333,9624.9026,10.43451745,2.98372928,1.781244308,474.4129555
sim_351_28,1,3.052023009,300,332.9624603,14565.91652,6.626103786,2.794122687,1.655157115,838.2368062
sim_351_29,1,2.677152301,300,231.6398066,2759.110225,3.505257605,2.461367045,1.305758631,738.4101136
sim_351_30,1,2.836422903,227,474.2288477,29942.4028,3.679866534,3.240875687,1.38073039,735.678781
sim_351_31,1,2.985913704,207,249.8019215,5061.131959,4.382666418,2.92606799,1.345402094,605.6960739
sim_351_32,1,2.314804914,228,287.0139369,9941.6128,0.865040335,2.338915585,1.213448121,533.2727534
sim_351_33,0,nan,0,0,0,nan,nan,nan,0
sim_351_34,0,0.881892884,153,215.6687275,4805.967734,0.059206376,1.542886661,0.619844039,236.0616592
sim_351_35,0,0.843852426,188,269.4290259,8966.969826,0.363067405,1.557316403,0.583714887,292.7754837
sim_351_36,0,nan,0,0,0,nan,nan,nan,0
sim_351_37,0,0.840528934,300,427.1018614,11023.96167,0.228696549,1.551107111,0.572188837,465.3321332
sim_351_38,0,0.822834607,225,306.1845849,10057.92504,0.171360853,1.480858327,0.579609786,333.1931236
sim_351_39,0,0.84014549,300,432.7516609,12002.53195,0.127219671,1.550608242,0.618288561,465.1824727
sim_351_40,0,0.87345419,300,420.75765,10447.7312,0.250030534,1.531544358,0.619977321,459.4633075
sim_351_41,0,0.865687399,124,177.4964788,2128.498039,0.083483583,1.567639281,0.583861439,194.3872709
sim_351_42,0,0.857490091,220,318.2011942,10354.82978,0.171082861,1.572805329,0.594605858,346.0171723
sim_351_43,0,0.82710628,188,273.6731627,9499.629447,0.145980868,1.570297809,0.580823795,295.2159881
sim_351_44,0,0.842803334,84,109.3434955,0,0,1.450107132,0.549500874,121.8089991
sim_351_45,0,0.784064926,47,73.55270219,0,0,1.647603578,0.590958743,77.43736819
sim_351_46,0,0.878325341,259,366.3495598,10766.7925,0.188578131,1.553789174,0.59828085,402.431396
sim_351_47,0,0.821752869,300,434.8850423,11504.96938,0.423051677,1.561453548,0.581832865,468.4360645
sim_351_48,0,0.861503047,16,21.21320344,0,0,1.438869527,0.655480346,23.02191243
sim_351_49,0,0.836733065,300,408.0306361,9206.162175,0.238884795,1.488010636,0.579503535,446.4031908
sim_351_50,0,0.84411461,209,292.0428051,9472.186275,0.143765878,1.535705245,0.553788019,320.9623963
sim_351_51,0,0.856141214,300,429.920923,10387.27223,0.339113674,1.564863097,0.581265993,469.4589291
sim_351_52,0,0.812173692,204,290.7662291,10637.75156,0.16442232,1.548310385,0.542135982,315.8553185
sim_351_53,0,0.850169918,300,429.2423558,11354.02638,0.273596039,1.562546235,0.573104932,468.7638706
sim_351_54,0,0.840132247,117,160.5895389,1280.87383,0.145946886,1.496122301,0.592757665,175.0463092
sim_351_55,0,0.887154817,287,411.5385766,10769.09061,0.224403808,1.579672296,0.589780479,453.3659488
sim_351_56,0,0.854289829,300,422.1575535,10858.08032,0.180313529,1.536681056,0.590433172,461.0043169
sim_351_57,0,0.821352888,111,153.4438008,784.9783152,0.075489411,1.513290463,0.543633663,167.9752414
sim_351_58,0,0.887767677,286,391.7473676,10388.54878,0.389066896,1.520508139,0.59362502,434.8653277
sim_351_59,0,0.847226869,280,398.1017458,10702.77481,0.310755616,1.551123568,0.577322605,434.3145991
sim_351_60,0,0.796627507,104,147.0782105,322.9903014,0.020590407,1.530321029,0.541047995,159.153387
sim_351_61,0,0.853338074,214,306.9136686,10863.16862,0.285227094,1.575224108,0.551104107,337.0979592
sim_352_0,1,2.676878868,130,138.9244399,425.0940608,0.861044947,2.519768153,1.399450164,327.5698599
sim_352_1,1,2.600921548,52,18,0,0,2.384925497,1.093958755,124.0161258
sim_352_2,1,2.458409603,300,205.5723717,1284.834125,1.521908086,2.274520367,1.157536363,682.3561102
sim_352_3,1,3.141588416,300,286.2481441,18320.38204,4.438453518,2.934788633,1.472078693,880.43659
sim_352_4,1,2.732103382,300,355.6754138,14801.46129,6.558397068,2.570791802,1.503672008,771.2375407
sim_352_5,1,2.428093931,170,191.5097909,4871.286299,1.228266992,2.398984321,1.18725739,407.8273346
sim_352_6,1,2.219251566,147,323.7483591,2896.483811,1.660243734,2.829757124,1.329655904,415.9742972
sim_352_7,1,2.280748574,21,54.56189146,0,0,3.23546931,1.21824435,67.94485551
sim_352_8,1,1.788854382,20,34.05877273,0,0,2.187883958,1.145933586,43.75767917
sim_352_9,1,1.976862694,24,92.84934033,0,0,4.109632185,1.409227911,98.63117244
sim_352_10,1,2.401513453,61,154.870914,0,0,3.307319518,1.129049318,201.7464906
sim_352_11,1,3.115320565,300,123.004065,3295.827674,3.57283443,2.831889677,1.361519075,849.5669031
sim_352_12,1,3.122713322,41,93.49331527,0,0,3.550548069,1.531283098,145.5724708
sim_352_13,1,2.919194699,271,173.1415606,3192.51243,3.553820455,2.721073028,1.235172406,737.4107907
sim_352_14,1,2.423968301,107,200.6614064,973.9020845,0.200014834,2.706246203,1.438316673,289.5683437
sim_352_15,1,2.634250895,300,339.9485255,14214.3604,2.724386432,2.57399336,1.264077337,772.1980081
sim_352_16,1,2.774947447,300,381.0118108,27417.9277,6.435834735,2.70457022,1.413730263,811.3710661
sim_352_17,1,2.786247481,254,271.00738,7410.87033,6.161499081,2.59865359,1.465801597,660.0580119
sim_352_18,1,2.790806335,100,117.9576195,6.323564709,0.113226505,2.664773526,1.441867557,266.4773526
sim_352_19,1,1.431637795,11,64.00781202,0,0,5.914798882,0.961376667,65.0627877
sim_352_20,1,2.952129967,116,266.6720833,7121.12586,1.348765678,3.023292524,2.204473251,350.7019328
sim_352_21,1,2.30833723,86,164.0030488,0,0,2.612006254,1.463741646,224.6325379
sim_352_22,1,2.607798135,300,347.6276744,7914.251871,7.075662262,2.479677188,1.41227985,743.9031564
sim_352_23,1,3.242314105,297,833.255063,75757.67367,5.548905136,3.89974909,1.782076153,1158.22548
sim_352_24,1,2.523161597,300,675.0770326,25324.17917,3.744743324,3.043848746,1.471388736,913.1546237
sim_352_25,1,3.429900058,96,262.8402557,0,0,4.035661667,1.724485887,387.4235201
sim_352_26,1,2.694224691,222,479.9302033,23106.88338,2.892706529,3.053421734,1.615254823,677.859625
sim_352_27,1,2.481316855,300,330.8715763,8067.766176,1.553142467,2.400835731,1.268590212,720.2507193
sim_352_28,1,2.646251017,300,334.6072324,9488.791802,5.077012881,2.50728176,1.400073156,752.184528
sim_352_29,1,2.249188906,93,191.0628169,0,0,2.764149851,1.280252121,257.0659361
sim_352_30,1,2.912864188,300,370.0945825,5343.548944,6.851017801,2.752241112,1.559434361,825.6723337
sim_352_31,1,3.110252051,170,343.1049402,24049.57496,1.625705867,3.358943536,1.569890806,571.0204012
sim_352_32,1,2.514048852,176,383.0326357,16740.35358,3.017295977,3.057676813,1.306686913,538.1511191
sim_352_33,1,1.836771028,65,100.6031809,0,0,2.108927128,1.14963348,137.0802633
sim_352_34,1,2.481244525,34,96.46242792,0,0,3.294814806,1.83032176,112.0237034
sim_352_35,1,1.996039394,49,121.1981848,0,0,2.99732414,1.05739719,146.8688829
sim_352_36,1,2.753397901,50,125.686117,0,0,3.277689453,1.776725035,163.8844727
sim_352_37,0,0.850359401,300,441.2708919,10726.00928,0.335379965,1.611915913,0.53702305,483.5747739
sim_352_38,0,0.841394345,300,437.704238,10724.86732,0.298062863,1.595671899,0.538978531,478.7015698
sim_352_39,0,0.825531231,101,140.7586587,141.2768791,0.007743133,1.521466393,0.555789882,153.6681056
sim_352_40,0,0.828224339,300,418.6454347,9816.402775,0.562865355,1.516954453,0.576352775,455.0863359
sim_352_41,0,0.881904505,300,410.1243714,9268.828033,0.143604738,1.50735109,0.612012547,452.2053271
sim_352_42,0,0.869322853,300,416.5153058,10435.71874,0.153291541,1.519354844,0.612286037,455.8064532
sim_352_43,0,0.884150565,300,436.285457,10910.07728,0.28841358,1.593846625,0.596925122,478.1539876
sim_352_44,0,0.875595036,300,424.2640687,10730.66988,0.377621751,1.549066853,0.605853573,464.7200559
sim_352_45,0,0.81836558,300,423.5858827,10401.98688,0.138199444,1.527897917,0.573464287,458.3693751
sim_352_46,0,0.840568591,300,427.0948372,10822.47438,0.186351758,1.550422448,0.574041432,465.1267344
sim_352_47,0,0.811106131,129,180.346888,2182.244582,0.119420695,1.515765775,0.561121393,195.5337849
sim_352_48,0,0.915090451,161,232.6478025,5738.68771,0.100118712,1.59852312,0.608432145,257.3622222
sim_352_49,0,0.762807877,108,150.6552356,597.3106778,0.039194197,1.51499028,0.482267798,163.6189503
sim_352_50,0,0.870493501,157,219.9113458,4863.883064,0.227125174,1.54600568,0.574118158,242.7228918
sim_352_51,0,1.095445115,5,9.219544457,0,0,1.978584445,0.827770253,9.892922227
sim_352_52,0,0.764558475,53,75.66372975,0,0,1.536430103,0.511882845,81.43079548
sim_352_53,0,0.897836907,300,420.0595196,10462.1205,0.237891386,1.541879375,0.623918792,462.5638125
sim_352_54,0,0.832367898,98,140.0357097,0,0,1.556020001,0.559906809,152.4899601
sim_352_55,0,0.867410254,162,229.1418774,5408.291385,0.148669722,1.55322461,0.583592094,251.6223868
sim_352_56,0,0.849723478,153,210.1071155,4365.311531,0.117222844,1.502578201,0.591694083,229.8944647
sim_352_57,0,0.871367946,289,421.4380144,10609.63327,0.097838926,1.601061974,0.56781485,462.7069105
sim_352_58,0,0.858260515,300,423.5622741,10320.8405,0.399657031,1.542160086,0.593078637,462.6480258
sim_352_59,0,0.877490108,300,424.9717638,10660.16207,0.198443367,1.556214585,0.595703644,466.8643756
sim_352_60,0,0.7893285,129,176.1845623,2176.198267,0.295268235,1.4524712,0.615385657,187.3687848
sim_352_61,0,0.853984743,26,36.06937759,0,0,1.521735238,0.581522156,39.5651162
sim_352_62,0,0.866079972,115,170.4846034,1284.435193,0.057069991,1.632590787,0.531482276,187.7479405
sim_352_63,0,0.80619132,300,424.9764699,10488.12628,0.276317623,1.546451478,0.514931542,463.9354434
sim_352_64,0,0.864355825,61,89.19641248,0,0,1.592550363,0.59078697,97.14557212
sim_352_65,0,0.844366956,300,418.6096033,10577.46567,0.376978604,1.522903161,0.583751627,456.8709483
sim_352_66,0,0.821640654,59,84.89994111,0,0,1.546118955,0.596052757,91.22101834
sim_352_67,0,0.849499069,159,218.4971396,4833.578736,0.176429034,1.503725336,0.590654728,239.0923284
sim_352_68,0,0.84091881,300,436.4137945,10936.87086,0.193731215,1.576695685,0.580830483,473.0087055
sim_353_0,1,1.023169096,8,2.236067977,0,0,0.728553391,0.770850152,5.828427125
sim_353_1,1,2.714348704,300,548.7330863,15558.48467,7.340936938,2.907023508,1.504176737,872.1070525
sim_353_2,1,2.514462611,300,208.0216335,5583.219185,3.174807281,2.278173895,1.270140558,683.4521685
sim_353_3,1,2.528009209,181,520.0586505,37801.50922,2.101709754,3.585192229,1.338956878,648.9197934
sim_353_4,1,2.901922734,300,283.3654884,24540.07225,2.961748797,2.620397556,1.564241023,786.1192669
sim_353_5,1,1.462494065,6,6.08276253,0,0,1.636521985,0.698900894,9.81913191
sim_353_6,1,2.439853752,142,128.724512,1717.948373,3.082639361,2.314733856,1.190233198,328.6922075
sim_353_7,1,3.323030029,147,233.1372986,13178.10571,9.856670967,3.230648744,1.766559318,474.9053653
sim_353_8,1,1.959915774,21,70,0,0,3.731777551,1.01302382,78.36732858
sim_353_9,1,2.592388016,145,497.5861734,28511.05325,4.449308739,3.80791772,1.999078377,552.1480695
sim_353_10,1,2.976800685,174,235.274308,10653.73793,3.172452053,2.961027844,1.386351066,515.2188449
sim_353_11,1,2.346390278,52,68.68041933,0,0,2.514879073,0.961968423,130.7737118
sim_353_12,1,2.96617309,215,430.8468405,14374.33788,3.182691038,3.247492439,1.505903831,698.2108743
sim_353_13,1,2.026001776,33,46.86149806,0,0,2.273433136,0.976070642,75.02329348
sim_353_14,1,1.478800599,17,34.20526275,0,0,2.314498103,0.937226039,39.34646775
sim_353_15,1,3.341448455,300,452.1338297,35957.2889,6.509817911,3.288443715,1.619507517,986.5331146
sim_353_16,1,3.10322413,300,457.9301257,49308.57293,1.195029701,3.125396016,1.480506584,937.6188047
sim_353_17,1,2.91714109,259,294.5522025,4266.597953,5.528238292,2.769695387,1.460094609,717.3511052
sim_353_18,1,2.14360475,11,35.0142828,0,0,3.73992723,0.860358668,41.13919953
sim_353_19,1,2.518664485,213,592.6162333,42813.3339,4.763247653,3.402507896,1.583492046,724.7341819
sim_353_20,1,2.537991108,46,79.00632886,0,0,2.661566721,1.519001955,122.4320692
sim_353_21,1,0.935414347,4,9.055385138,0,0,2.290569415,0.867923819,9.16227766
sim_353_22,1,1.61721508,13,26,0,0,2.264436738,1.219717538,29.4376776
sim_353_23,1,2.565309055,64,39.05124838,0,0,2.371381665,1.153114911,151.7684266
sim_353_24,1,2.951515618,300,323.3728498,13734.46328,3.036743694,2.796803243,1.432209816,839.0409728
sim_353_25,1,2.226298345,72,131.2173769,0,0,2.614997121,1.199819918,188.2797927
sim_353_26,1,2.455301085,128,421.0997507,10967.85636,0.618644802,3.813374413,1.519782249,488.1119249
sim_353_27,1,2.79022777,204,541.2023651,43818.9681,2.421548981,3.480891743,1.645272648,710.1019155
sim_353_28,1,3.071561311,300,468.5040021,26413.00615,4.478948631,3.057438443,1.589151819,917.2315328
sim_353_29,1,3.185025728,300,450.8935573,28229.47691,5.433207896,3.054572351,1.752974925,916.3717052
sim_353_30,1,2.968943586,101,310.8520548,448.8477046,0.362160415,3.898661971,1.757146422,393.7648591
sim_353_31,1,2.795718949,300,343.4472303,14552.79722,3.312335017,2.596683605,1.54398864,779.0050816
sim_353_32,1,2.149556819,106,297.9009903,2243.190109,0.337288251,3.270241857,1.350698382,346.6456369
sim_353_33,1,2.85824927,300,415.0144576,14359.18307,3.934868396,2.852200122,1.395810804,855.6600365
sim_353_34,0,0.846502609,300,422.1480783,10262.396,0.39603869,1.539056331,0.572688639,461.7168993
sim_353_35,0,0.845609576,300,433.5262391,11051.87248,0.221132215,1.571766656,0.576960061,471.5299969
sim_353_36,0,0.865223157,60,85.58621384,0,0,1.531934614,0.660688785,91.91607685
sim_353_37,0,0.842631457,284,400.3448513,10439.29876,0.485915569,1.528357297,0.601088239,434.0534723
sim_353_38,0,0.781331613,79,112.6987134,0,0,1.534582021,0.539098916,121.2319797
sim_353_39,0,0.835377493,300,428.3608292,10431.07,0.321104037,1.554098113,0.566961835,466.2294338
sim_353_40,0,0.834891856,179,252.5173261,7479.943276,0.152386818,1.523201487,0.605811908,272.6530662
sim_353_41,0,0.836115356,300,429.9790693,11366.53468,0.153962475,1.559599051,0.566554616,467.8797153
sim_353_42,0,0.805819411,126,166.1836334,1829.858609,0.06737951,1.457805122,0.513510579,183.6834454
sim_353_43,0,0.854831674,275,388.2177224,11224.20855,0.213827645,1.556756249,0.547856136,428.1079684
sim_353_44,0,0.914400151,43,67.2086304,0,0,1.718316086,0.571366428,73.88759171
sim_353_45,0,0.815036618,236,321.2257773,9343.220423,0.287164372,1.495316758,0.530072587,352.8947548
sim_353_46,0,0.87327608,300,432.0474511,10097.74788,0.132674379,1.560429762,0.633818289,468.1289287
sim_353_47,0,0.875032421,265,369.8175226,10593.93158,0.166683185,1.548141996,0.56255125,410.2576289
sim_353_48,0,0.827248147,67,91.93475948,0,0,1.529780456,0.476377932,102.4952906
sim_353_49,0,0.838563587,300,423.5717177,10289.82418,0.165862114,1.542160086,0.564277357,462.6480258
sim_353_50,0,0.875610378,127,176.9802249,2146.022021,0.116746778,1.525729595,0.617098549,193.7676586
sim_353_51,0,0.828412136,300,428.5277121,10625.53488,0.24716745,1.561336689,0.537488986,468.4010067
sim_353_52,0,0.852802865,187,264.4579362,8364.652993,0.209713463,1.543085238,0.588354209,288.5569395
sim_353_53,0,0.882013223,293,418.6072145,10400.70583,0.156118218,1.572240655,0.589212993,460.6665119
sim_353_54,0,0.855485567,300,421.2279668,10257.54602,0.27218891,1.535620767,0.5875391,460.68623
sim_353_55,0,0.840395312,283,404.4873298,10095.34161,0.251967366,1.577824651,0.509495808,446.5243763
sim_353_56,0,0.844564319,300,422.85222,10216.3813,0.191161966,1.539591737,0.574157891,461.877521
sim_353_57,0,0.888713177,300,427.8048621,11726.92108,0.660561425,1.567595297,0.604961418,470.2785892
sim_353_58,0,0.841071169,264,381.1364585,10808.22138,0.174252057,1.566276982,0.581758613,413.4971231
sim_353_59,0,0.836660027,60,84.85281374,0,0,1.559001126,0.519148813,93.54006755
sim_353_60,0,0.84883411,298,429.2423558,10296.5895,0.215253336,1.56704449,0.582815219,466.9792581
sim_353_61,0,0.837708515,300,404.5268841,9497.4812,0.231553693,1.476436849,0.583210279,442.9310548
sim_353_62,0,0.843274043,300,415.9326869,9754.248275,0.168752786,1.514833874,0.581903488,454.4501621
sim_353_63,0,0.860716756,300,439.118435,10675.29138,0.26536154,1.602680897,0.561023418,480.8042691
sim_353_64,0,0.806136189,300,423.5717177,11464.63355,0.13974175,1.535456916,0.534514166,460.6370747
sim_354_0,1,2.585601155,300,360.998615,14365.86733,2.962934905,2.512634268,1.349074634,753.7902804
sim_354_1,1,2.707329885,156,395.4769273,16602.05085,1.566341891,3.309733084,1.673940611,516.3183611
sim_354_2,1,2.636401167,300,786.094778,64086.68887,6.467531999,3.318573608,1.674435988,995.5720823
sim_354_3,1,2.672471299,132,140.3566885,1810.588737,1.090581476,2.549275787,1.33188597,336.5044038
sim_354_4,1,2.82405343,300,568.7925808,35198.32397,7.513408946,2.99321645,1.615752235,897.9649349
sim_354_5,1,2.470026443,83,250.2658586,0,0,3.649863602,1.367942532,302.938679
sim_354_6,1,1.633391793,16,43.13930922,0,0,3.037806122,0.842160298,48.60489795
sim_354_7,1,2.776527496,108,161.136588,560.2417887,0.265766303,2.79011223,1.466444316,301.3321208
sim_354_8,1,3.06600913,217,297.9546945,11905.52598,4.978270949,3.009224092,1.493413757,653.001628
sim_354_9,1,2.350712395,72,75.00666637,0,0,2.18130995,1.361248696,157.0543164
sim_354_10,1,0.707106781,2,5.830951895,0,0,2.920809626,0.684741649,5.841619253
sim_354_11,1,2.011080417,15,54.40588203,0,0,3.743319618,1.785373418,56.14979426
sim_354_12,1,2.60888406,284,264.3274484,4724.066126,2.016352646,2.4567501,1.279419461,697.7170284
sim_354_13,1,1.702339327,7,20.09975124,0,0,3.272423202,0.658865335,22.90696241
sim_354_14,1,2.798411023,108,122.1883792,988.0908823,0.249537179,2.75454439,1.234340437,297.4907941
sim_354_15,1,1.910751038,19,66.48308055,0,0,3.815912418,1.154794033,72.50233595
sim_354_16,1,2.669854345,300,236.5776828,8345.359867,4.48150391,2.439422964,1.341348427,731.8268892
